,height
6219,145.1
6220,154.0
6221,154.3
6222,161.0
6223,149.2
6224,155.1
6225,140.1
6226,144.1
6227,151.3
6228,163.8
6229,156.8
6230,143.6
6231,161.0
6232,156.9
6233,169.0
6234,159.1
6235,152.0
6236,156.5
6237,118.5
6238,111.5
6239,111.2
6240,121.0
6241,116.0
6242,126.2
6243,116.3
6244,117.8
6245,126.5
6246,124.2
6247,115.8
6248,124.5
6249,121.2
6250,125.5
6251,117.3
6252,124.0
6253,130.5
6254,114.1
6255,126.1
6256,118.8
6257,120.6
6258,130.5
6259,125.2
6260,121.3
6261,128.9
6262,122.9
6263,123.5
6264,128.1
6265,127.4
6266,134.8
6267,146.0
6268,120.0
6269,128.2
6270,129.3
6271,122.0
6272,124.7
6273,131.6
6274,127.7
6275,123.8
6276,136.5
6277,123.9
6278,138.0
6279,124.9
6280,125.3
6281,135.1
6282,132.3
6283,121.4
6284,133.5
6285,140.1
6286,138.8
6287,143.2
6288,135.4
6289,137.2
6290,129.7
6291,133.8
6292,127.3
6293,137.8
6294,132.7
6295,126.4
6296,139.2
6297,126.1
6298,141.8
6299,136.6
6300,135.9
6301,133.6
6302,146.5
6303,134.3
6304,127.8
6305,138.8
6306,130.7
6307,136.1
6308,139.0
6309,139.0
6310,145.0
6311,136.0
6312,130.0
6313,140.0
6314,134.0
6315,128.0
6316,127.0
6317,146.0
6318,134.0
6319,135.0
6320,138.0
6321,136.0
6322,123.0
6323,134.0
6324,131.0
6325,137.0
6326,149.0
6327,150.0
6328,128.0
6329,130.0
6330,130.0
6331,147.0
6332,145.0
6333,145.8
6334,148.1
6335,145.5
6336,147.7
6337,152.6
6338,139.1
6339,148.4
6340,143.2
6341,139.2
6342,140.1
6343,145.0
6344,143.8
6345,134.9
6346,137.1
6347,143.6
6348,143.3
6349,139.6
6350,162.8
6351,142.3
6352,142.7
6353,154.6
6354,150.5
6355,150.2
6356,152.5
6357,156.5
6358,137.5
6359,154.8
6360,153.6
6361,160.5
6362,145.6
6363,149.3
6364,163.7
6365,144.3
6366,148.8
6367,138.5
6368,158.2
6369,161.7
6370,156.1
6371,142.2
6372,151.8
6373,159.3
6374,152.7
6375,148.8
6376,159.6
6377,157.8
6378,123.9
6379,120.8
6380,119.8
6381,126.8
6382,117.8
6383,122.0
6384,121.8
6385,122.0
6386,118.6
6387,117.5
6388,116.5
6389,120.0
6390,115.2
6391,118.0
6392,127.5
6393,122.2
6394,118.8
6395,117.8
6396,121.3
6397,108.5
6398,128.2
6399,124.8
6400,132.8
6401,133.6
6402,129.2
6403,129.6
6404,137.7
6405,130.7
6406,126.8
6407,132.4
6408,134.6
6409,129.9
6410,128.6
6411,126.2
6412,126.4
6413,125.7
6414,129.7
6415,132.7
6416,129.4
6417,132.0
6418,126.0
6419,126.6
6420,131.6
6421,122.9
6422,135.0
6423,133.9
6424,126.6
6425,136.7
6426,137.0
6427,136.9
6428,135.5
6429,140.4
6430,136.9
6431,143.9
6432,125.6
6433,129.6
6434,132.8
6435,139.2
6436,144.5
6437,138.0
6438,134.6
6439,127.1
6440,146.0
6441,138.6
6442,140.5
6443,130.4
6444,124.9
6445,127.2
6446,141.3
6447,136.0
6448,141.2
6449,138.2
6450,141.3
6451,140.2
6452,141.4
6453,140.1
6454,141.7
6455,130.1
6456,133.8
6457,136.8
6458,130.0
6459,145.5
6460,136.1
6461,141.5
6462,134.3
6463,143.6
6464,133.3
6465,142.4
6466,140.1
6467,137.4
6468,141.2
6469,127.8
6470,138.8
6471,140.0
6472,157.3
6473,140.2
6474,153.0
6475,151.2
6476,140.2
6477,149.0
6478,139.9
6479,141.0
6480,143.8
6481,146.5
6482,142.5
6483,145.0
6484,152.3
6485,141.0
6486,142.9
6487,140.1
6488,148.3
6489,156.2
6490,150.5
6491,158.3
6492,153.1
6493,155.3
6494,147.3
6495,178.2
6496,150.6
6497,163.2
6498,155.9
6499,147.2
6500,154.3
6501,149.6
6502,147.8
6503,148.1
6504,155.4
6505,160.1
6506,157.8
6507,151.0
6508,158.8
6509,159.6
6510,160.6
6511,161.1
6512,167.9
6513,155.7
6514,116.8
6515,114.6
6516,123.9
6517,125.6
6518,124.2
6519,124.0
6520,131.4
6521,131.8
6522,120.6
6523,117.5
6524,119.7
6525,119.9
6526,122.0
6527,131.0
6528,116.9
6529,118.6
6530,116.6
6531,118.5
6532,119.9
6533,124.9
6534,117.3
6535,120.6
6536,106.0
6537,117.5
6538,125.4
6539,134.3
6540,135.0
6541,116.6
6542,115.6
6543,127.5
6544,129.3
6545,122.5
6546,134.3
6547,127.4
6548,128.1
6549,123.6
6550,139.1
6551,126.9
6552,131.9
6553,130.5
6554,137.6
6555,124.7
6556,131.5
6557,123.6
6558,133.9
6559,130.6
6560,125.9
6561,137.2
6562,136.4
6563,138.4
6564,134.2
6565,146.2
6566,143.5
6567,132.1
6568,135.8
6569,113.9
6570,130.0
6571,136.1
6572,133.6
6573,130.4
6574,130.3
6575,130.7
6576,125.2
6577,131.2
6578,135.5
6579,136.8
6580,136.2
6581,138.0
6582,131.0
6583,144.0
6584,134.0
6585,139.0
6586,139.0
6587,138.0
6588,152.0
6589,149.0
6590,144.0
6591,147.0
6592,145.0
6593,123.0
6594,131.0
6595,130.0
6596,142.0
6597,135.0
6598,137.0
6599,143.0
6600,132.0
6601,134.6
6602,149.4
6603,140.9
6604,147.9
6605,138.6
6606,139.4
6607,142.9
6608,142.8
6609,153.4
6610,153.4
6611,133.8
6612,152.0
6613,151.9
6614,128.7
6615,143.7
6616,147.0
6617,138.4
6618,130.5
6619,151.8
6620,145.1
6621,150.4
6622,147.8
6623,144.4
6624,144.3
6625,146.8
6626,143.5
6627,147.9
6628,145.1
6629,158.3
6630,154.6
6631,157.3
6632,151.7
6633,155.0
6634,142.9
6635,147.2
6636,166.0
6637,143.0
6638,153.1
6639,141.1
6640,145.7
6641,148.4
6642,164.3
6643,145.0
6644,154.0
6645,147.7
6646,156.4
6647,154.9
6648,142.9
6649,119.6
6650,125.0
6651,122.0
6652,122.7
6653,124.0
6654,124.4
6655,126.3
6656,114.0
6657,120.3
6658,128.3
6659,123.0
6660,123.1
6661,115.0
6662,119.6
6663,114.4
6664,118.7
6665,124.4
6666,118.1
6667,123.0
6668,125.0
6669,120.0
6670,125.6
6671,116.4
6672,127.7
6673,122.9
6674,143.4
6675,136.3
6676,130.9
6677,125.0
6678,124.7
6679,128.6
6680,119.1
6681,134.5
6682,127.2
6683,131.0
6684,132.4
6685,134.6
6686,126.6
6687,125.4
6688,131.7
6689,122.5
6690,125.4
6691,124.1
6692,119.1
6693,124.5
6694,131.6
6695,130.8
6696,126.0
6697,130.2
6698,129.8
6699,137.1
6700,132.6
6701,137.6
6702,133.8
6703,136.1
6704,124.3
6705,142.8
6706,134.0
6707,135.0
6708,134.8
6709,132.4
6710,139.0
6711,130.7
6712,121.2
6713,138.6
6714,130.1
6715,130.0
6716,137.5
6717,126.7
6718,128.3
6719,131.8
6720,138.3
6721,125.3
6722,135.0
6723,145.8
6724,137.5
6725,149.6
6726,139.8
6727,137.5
6728,144.5
6729,141.0
6730,143.5
6731,137.6
6732,141.9
6733,138.5
6734,138.7
6735,140.3
6736,137.3
6737,125.7
6738,138.3
6739,127.2
6740,136.4
6741,135.8
6742,128.2
6743,143.7
6744,140.1
6745,140.5
6746,148.7
6747,144.7
6748,141.6
6749,161.1
6750,146.3
6751,135.8
6752,147.7
6753,148.5
6754,144.0
6755,154.9
6756,152.0
6757,145.3
6758,138.3
6759,138.3
6760,149.7
6761,153.2
6762,145.0
6763,144.8
6764,137.7
6765,140.7
6766,148.2
6767,144.8
6768,142.0
6769,133.7
6770,141.2
6771,162.7
6772,154.5
6773,138.9
6774,150.6
6775,146.4
6776,148.8
6777,158.4
6778,147.3
6779,151.2
6780,163.8
6781,147.3
6782,143.0
6783,154.9
6784,151.1
6785,142.6
6786,150.9
6787,154.0
6788,158.4
6789,158.6
6790,152.4
6791,145.6
6792,146.5
6793,155.0
6794,127.4
6795,124.5
6796,119.6
6797,120.7
6798,122.4
6799,118.0
6800,120.0
6801,121.9
6802,119.9
6803,118.9
6804,124.1
6805,112.0
6806,117.6
6807,119.3
6808,133.7
6809,128.1
6810,124.1
6811,121.1
6812,116.3
6813,124.0
6814,128.7
6815,129.8
6816,129.1
6817,120.2
6818,133.6
6819,122.7
6820,134.8
6821,124.0
6822,131.5
6823,131.6
6824,126.6
6825,138.0
6826,126.1
6827,123.1
6828,132.5
6829,122.1
6830,123.7
6831,125.5
6832,123.0
6833,132.3
6834,140.7
6835,134.3
6836,136.0
6837,128.7
6838,134.3
6839,136.5
6840,131.2
6841,135.8
6842,144.6
6843,137.7
6844,133.9
6845,138.1
6846,135.8
6847,134.0
6848,131.7
6849,120.8
6850,126.3
6851,129.1
6852,132.8
6853,135.8
6854,133.2
6855,130.9
6856,139.3
6857,144.8
6858,134.6
6859,147.4
6860,134.3
6861,139.1
6862,150.0
6863,142.2
6864,143.6
6865,138.0
6866,132.3
6867,135.0
6868,135.4
6869,131.7
6870,136.3
6871,141.4
6872,142.7
6873,143.9
6874,145.6
6875,142.2
6876,138.9
6877,135.5
6878,137.9
6879,136.5
6880,142.3
6881,139.1
6882,143.2
6883,148.7
6884,137.2
6885,134.2
6886,141.0
6887,142.2
6888,141.1
6889,151.0
6890,144.8
6891,155.1
6892,136.7
6893,159.9
6894,147.2
6895,139.7
6896,147.8
6897,149.5
6898,155.6
6899,142.0
6900,157.1
6901,142.2
6902,142.0
6903,143.2
6904,142.2
6905,140.3
6906,141.2
6907,158.7
6908,147.8
6909,161.5
6910,155.3
6911,153.8
6912,141.8
6913,150.5
6914,157.7
6915,151.2
6916,157.3
6917,153.5
6918,155.4
6919,142.8
6920,140.0
6921,163.5
6922,132.0
6923,161.0
6924,162.5
6925,157.3
6926,151.0
6927,150.0
6928,149.0
6929,153.0
6930,126.5
6931,116.6
6932,121.8
6933,115.2
6934,123.5
6935,120.1
6936,121.4
6937,115.2
6938,121.1
6939,122.0
6940,118.3
6941,128.1
6942,123.0
6943,123.1
6944,120.1
6945,115.8
6946,116.6
6947,117.8
6948,114.6
6949,119.8
6950,116.8
6951,120.3
6952,124.2
6953,122.8
6954,118.6
6955,115.2
6956,120.0
6957,131.1
6958,126.2
6959,125.5
6960,114.3
6961,127.0
6962,126.5
6963,118.5
6964,116.9
6965,126.9
6966,128.6
6967,127.7
6968,123.0
6969,130.4
6970,127.0
6971,121.5
6972,123.8
6973,125.2
6974,120.7
6975,121.3
6976,129.1
6977,139.1
6978,138.6
6979,129.7
6980,137.8
6981,128.6
6982,132.5
6983,129.2
6984,127.1
6985,139.6
6986,137.3
6987,133.1
6988,136.0
6989,127.5
6990,133.3
6991,134.3
6992,121.6
6993,140.2
6994,129.5
6995,135.2
6996,135.6
6997,125.6
6998,147.1
6999,139.2
7000,130.0
7001,128.6
7002,144.8
7003,143.7
7004,145.3
7005,139.1
7006,140.8
7007,137.3
7008,131.3
7009,134.9
7010,140.0
7011,138.0
7012,141.2
7013,132.6
7014,139.4
7015,141.7
7016,137.2
7017,148.3
7018,136.0
7019,129.1
7020,132.3
7021,144.4
7022,132.4
7023,141.1
7024,128.4
7025,149.6
7026,137.8
7027,131.2
7028,142.0
7029,150.7
7030,152.5
7031,150.2
7032,139.2
7033,135.7
7034,156.1
7035,128.3
7036,140.1
7037,143.3
7038,147.4
7039,145.5
7040,139.2
7041,150.4
7042,144.9
7043,145.8
7044,149.0
7045,142.8
7046,134.8
7047,153.1
7048,149.9
7049,148.1
7050,143.5
7051,159.1
7052,157.9
7053,152.4
7054,145.9
7055,157.2
7056,143.4
7057,154.0
7058,157.5
7059,155.7
7060,144.5
7061,160.3
7062,151.5
7063,162.4
7064,159.7
7065,143.6
7066,144.8
7067,143.6
7068,155.0
7069,115.8
7070,118.2
7071,116.3
7072,134.6
7073,119.1
7074,117.3
7075,117.4
7076,127.4
7077,130.5
7078,121.1
7079,120.0
7080,124.8
7081,123.8
7082,124.0
7083,124.0
7084,120.9
7085,116.8
7086,119.5
7087,117.7
7088,120.0
7089,118.7
7090,118.2
7091,121.2
7092,108.4
7093,118.0
7094,134.1
7095,122.9
7096,121.4
7097,115.3
7098,134.1
7099,130.6
7100,123.0
7101,132.1
7102,131.4
7103,122.3
7104,126.1
7105,121.6
7106,125.4
7107,121.1
7108,123.0
7109,129.3
7110,126.8
7111,144.4
7112,122.7
7113,119.0
7114,120.9
7115,122.9
7116,124.3
7117,122.4
7118,136.0
7119,142.9
7120,129.8
7121,131.1
7122,139.7
7123,137.2
7124,132.5
7125,137.2
7126,141.3
7127,136.8
7128,141.2
7129,129.5
7130,140.7
7131,126.0
7132,129.7
7133,141.8
7134,129.8
7135,135.9
7136,127.4
7137,126.9
7138,124.7
7139,129.5
7140,132.3
7141,132.5
7142,122.3
7143,125.6
7144,151.2
7145,133.4
7146,136.6
7147,130.4
7148,134.3
7149,145.5
7150,138.7
7151,150.0
7152,141.9
7153,151.5
7154,141.2
7155,142.1
7156,146.1
7157,139.1
7158,138.9
7159,139.1
7160,151.6
7161,133.2
7162,138.1
7163,137.4
7164,144.2
7165,132.8
7166,136.2
7167,143.4
7168,136.7
7169,138.1
7170,146.0
7171,133.3
7172,140.1
7173,139.7
7174,144.2
7175,138.2
7176,144.4
7177,151.9
7178,149.0
7179,157.4
7180,152.4
7181,150.0
7182,133.3
7183,144.4
7184,128.6
7185,148.3
7186,144.0
7187,144.3
7188,141.2
7189,151.0
7190,148.9
7191,140.0
7192,139.3
7193,143.2
7194,155.3
7195,144.3
7196,160.1
7197,158.8
7198,161.5
7199,144.6
7200,152.4
7201,145.8
7202,151.7
7203,157.0
7204,152.6
7205,159.4
7206,154.4
7207,152.6
7208,158.8
7209,152.4
7210,138.2
7211,153.2
7212,141.1
7213,167.3
7214,155.6
7215,155.5
7216,153.9
7217,136.1
7218,150.8
7219,122.7
7220,117.8
7221,116.5
7222,120.3
7223,124.5
7224,118.2
7225,121.8
7226,112.4
7227,124.9
7228,121.0
7229,116.9
7230,119.7
7231,131.1
7232,117.7
7233,127.5
7234,127.7
7235,123.3
7236,131.2
7237,110.7
7238,130.4
7239,114.2
7240,125.2
7241,113.4
7242,131.8
7243,121.1
7244,129.3
7245,127.7
7246,125.7
7247,134.4
7248,117.9
7249,122.2
7250,130.7
7251,125.7
7252,136.1
7253,131.3
7254,138.5
7255,124.3
7256,129.0
7257,127.8
7258,134.1
7259,144.6
7260,143.1
7261,132.4
7262,122.7
7263,133.6
7264,130.7
7265,126.4
7266,136.3
7267,131.7
7268,129.3
7269,135.7
7270,133.6
7271,136.2
7272,133.2
7273,123.9
7274,130.9
7275,131.8
7276,144.3
7277,130.3
7278,135.0
7279,135.0
7280,141.3
7281,115.8
7282,130.2
7283,125.8
7284,133.5
7285,151.0
7286,123.5
7287,140.9
7288,130.0
7289,133.2
7290,132.0
7291,132.5
7292,143.5
7293,135.6
7294,147.3
7295,139.2
7296,144.6
7297,137.0
7298,154.4
7299,141.0
7300,142.4
7301,149.0
7302,142.4
7303,140.5
7304,147.7
7305,148.8
7306,145.5
7307,139.6
7308,145.0
7309,133.1
7310,145.4
7311,139.7
7312,126.0
7313,134.8
7314,130.2
7315,132.1
7316,140.0
7317,141.7
7318,147.9
7319,141.8
7320,141.1
7321,148.5
7322,145.5
7323,143.8
7324,156.4
7325,125.2
7326,142.4
7327,130.4
7328,142.1
7329,136.2
7330,146.3
7331,142.6
7332,141.6
7333,146.8
7334,151.0
7335,132.6
7336,153.0
7337,148.9
7338,143.3
7339,154.5
7340,143.9
7341,162.3
7342,146.1
7343,153.4
7344,150.6
7345,146.8
7346,144.7
7347,159.3
7348,146.8
7349,149.8
7350,149.7
7351,164.1
7352,140.7
7353,151.5
7354,147.3
7355,152.7
7356,153.9
7357,152.2
7358,149.1
7359,146.3
7360,154.6
7361,150.4
7362,150.1
7363,156.3
7364,126.1
7365,122.3
7366,130.2
7367,130.9
7368,123.0
7369,117.4
7370,126.4
7371,117.2
7372,123.1
7373,119.2
7374,114.9
7375,122.8
7376,115.4
7377,120.9
7378,126.3
7379,127.0
7380,120.8
7381,120.3
7382,117.4
7383,117.0
7384,114.3
7385,112.7
7386,135.2
7387,120.3
7388,131.8
7389,129.7
7390,124.5
7391,124.5
7392,128.2
7393,132.2
7394,133.4
7395,133.5
7396,131.8
7397,123.4
7398,126.5
7399,137.4
7400,125.5
7401,127.6
7402,129.3
7403,119.3
7404,115.5
7405,129.1
7406,125.6
7407,127.2
7408,129.2
7409,121.3
7410,128.7
7411,132.7
7412,136.2
7413,126.6
7414,142.3
7415,134.4
7416,139.8
7417,134.8
7418,132.7
7419,126.2
7420,142.5
7421,130.7
7422,131.4
7423,128.0
7424,127.2
7425,132.6
7426,141.6
7427,137.3
7428,124.6
7429,137.9
7430,122.3
7431,126.4
7432,123.1
7433,127.9
7434,131.8
7435,125.3
7436,121.7
7437,136.9
7438,141.7
7439,142.9
7440,147.7
7441,125.4
7442,143.1
7443,145.6
7444,140.8
7445,141.2
7446,137.2
7447,139.9
7448,142.4
7449,133.1
7450,144.3
7451,148.2
7452,145.3
7453,143.4
7454,135.4
7455,142.7
7456,143.1
7457,136.5
7458,134.5
7459,159.0
7460,159.1
7461,153.3
7462,140.5
7463,144.3
7464,156.2
7465,126.1
7466,138.7
7467,145.1
7468,139.0
7469,149.5
7470,139.5
7471,137.9
7472,130.3
7473,141.4
7474,141.4
7475,160.1
7476,150.8
7477,148.6
7478,148.0
7479,136.2
7480,156.3
7481,141.1
7482,148.0
7483,145.2
7484,140.0
7485,162.7
7486,138.1
7487,154.1
7488,167.3
7489,149.0
7490,152.1
7491,149.6
7492,158.1
7493,158.5
7494,142.4
7495,150.8
7496,151.7
7497,156.7
7498,138.0
7499,156.6
7500,164.4
7501,146.0
7502,147.0
7503,148.2
7504,149.8
7505,150.9
7506,148.0
7507,116.0
7508,117.9
7509,117.1
7510,125.8
7511,113.0
7512,121.3
7513,118.7
7514,113.3
7515,125.7
7516,114.1
7517,127.8
7518,125.3
7519,125.6
7520,118.1
7521,115.2
7522,119.7
7523,116.9
7524,124.3
7525,117.4
7526,114.3
7527,117.0
7528,118.0
7529,122.5
7530,117.0
7531,131.3
7532,113.6
7533,124.3
7534,125.8
7535,136.2
7536,130.9
7537,132.4
7538,124.7
7539,130.0
7540,136.0
7541,124.0
7542,132.2
7543,122.9
7544,126.3
7545,133.5
7546,119.5
7547,130.7
7548,134.1
7549,127.7
7550,121.4
7551,121.5
7552,129.5
7553,114.4
7554,125.2
7555,127.9
7556,112.3
7557,135.0
7558,132.6
7559,128.2
7560,139.6
7561,140.7
7562,130.9
7563,123.9
7564,131.8
7565,132.5
7566,135.4
7567,136.8
7568,133.3
7569,124.8
7570,133.2
7571,123.7
7572,132.8
7573,143.8
7574,135.3
7575,128.2
7576,130.4
7577,135.8
7578,141.6
7579,126.4
7580,138.3
7581,143.8
7582,129.7
7583,137.5
7584,140.6
7585,139.4
7586,145.9
7587,142.9
7588,150.6
7589,148.3
7590,140.0
7591,138.0
7592,140.6
7593,141.3
7594,141.0
7595,129.4
7596,148.0
7597,137.7
7598,135.3
7599,142.2
7600,133.5
7601,138.0
7602,135.0
7603,142.6
7604,135.4
7605,145.8
7606,138.6
7607,151.8
7608,140.1
7609,143.9
7610,154.1
7611,142.5
7612,151.1
7613,145.6
7614,148.6
7615,143.8
7616,147.4
7617,148.7
7618,147.9
7619,139.3
7620,159.7
7621,147.8
7622,151.5
7623,160.1
7624,144.5
7625,147.6
7626,151.0
7627,141.8
7628,146.6
7629,136.5
7630,138.7
7631,144.6
7632,147.5
7633,170.4
7634,152.2
7635,164.5
7636,158.8
7637,148.8
7638,162.3
7639,147.8
7640,158.2
7641,165.4
7642,159.4
7643,143.2
7644,148.6
7645,154.1
7646,143.3
7647,146.6
7648,145.7
7649,150.1
7650,152.3
7651,161.4
7652,157.4
7653,158.0
7654,152.2
7655,160.8
7656,143.8
7657,148.9
7658,129.9
7659,122.9
7660,125.0
7661,124.5
7662,119.6
7663,109.3
7664,112.0
7665,115.5
7666,112.2
7667,122.0
7668,121.4
7669,114.6
7670,120.3
7671,118.8
7672,125.1
7673,124.0
7674,112.0
7675,114.6
7676,116.4
7677,120.6
7678,114.1
7679,112.9
7680,119.8
7681,117.2
7682,113.8
7683,127.9
7684,121.6
7685,132.8
7686,128.2
7687,128.9
7688,134.4
7689,127.2
7690,123.6
7691,131.9
7692,126.6
7693,124.9
7694,128.4
7695,119.9
7696,124.5
7697,127.7
7698,110.0
7699,141.4
7700,123.3
7701,121.5
7702,129.1
7703,126.8
7704,117.8
7705,116.0
7706,125.0
7707,128.5
7708,127.6
7709,114.8
7710,134.7
7711,137.0
7712,131.5
7713,126.5
7714,131.3
7715,129.3
7716,129.0
7717,130.4
7718,135.7
7719,133.1
7720,138.1
7721,130.0
7722,126.1
7723,126.3
7724,137.7
7725,136.3
7726,131.2
7727,125.1
7728,135.7
7729,124.9
7730,137.2
7731,132.8
7732,132.5
7733,143.1
7734,136.0
7735,140.5
7736,144.9
7737,135.2
7738,128.2
7739,143.2
7740,152.4
7741,133.8
7742,133.8
7743,143.7
7744,135.5
7745,139.2
7746,146.0
7747,129.9
7748,137.7
7749,152.9
7750,140.6
7751,130.8
7752,128.5
7753,139.4
7754,135.4
7755,143.7
7756,149.8
7757,166.1
7758,147.7
7759,143.6
7760,147.3
7761,146.6
7762,133.8
7763,137.0
7764,140.9
7765,152.3
7766,140.0
7767,145.5
7768,141.8
7769,135.6
7770,151.9
7771,136.5
7772,141.5
7773,150.0
7774,140.6
7775,136.6
7776,134.9
7777,147.8
7778,135.9
7779,142.7
7780,150.5
7781,154.9
7782,147.8
7783,147.5
7784,152.3
7785,137.8
7786,150.5
7787,150.1
7788,153.0
7789,144.1
7790,156.1
7791,150.0
7792,140.9
7793,137.1
7794,144.5
7795,157.7
7796,161.2
7797,162.3
7798,154.3
7799,160.4
7800,145.8
7801,155.6
7802,154.2
7803,152.1
7804,155.6
7805,140.0
7806,146.2
7807,120.9
7808,124.5
7809,108.3
7810,117.4
7811,120.0
7812,124.9
7813,127.3
7814,118.0
7815,115.4
7816,117.9
7817,122.7
7818,118.9
7819,119.5
7820,113.9
7821,116.8
7822,113.6
7823,118.4
7824,122.1
7825,119.3
7826,114.5
7827,122.4
7828,111.8
7829,118.5
7830,118.9
7831,114.9
7832,129.6
7833,128.8
7834,125.3
7835,124.3
7836,122.9
7837,131.3
7838,124.7
7839,128.7
7840,127.6
7841,124.7
7842,126.1
7843,136.6
7844,120.1
7845,120.3
7846,130.1
7847,133.7
7848,128.7
7849,136.4
7850,131.0
7851,136.3
7852,117.7
7853,124.5
7854,132.6
7855,115.3
7856,124.0
7857,126.6
7858,140.1
7859,131.5
7860,143.8
7861,134.6
7862,137.1
7863,137.7
7864,129.9
7865,133.4
7866,130.5
7867,131.0
7868,127.7
7869,127.4
7870,136.3
7871,133.3
7872,131.3
7873,135.7
7874,127.2
7875,136.7
7876,129.7
7877,135.2
7878,124.8
7879,133.5
7880,128.2
7881,128.0
7882,134.4
7883,145.3
7884,145.2
7885,143.3
7886,144.9
7887,138.8
7888,134.8
7889,147.6
7890,135.1
7891,137.9
7892,132.8
7893,142.2
7894,138.4
7895,133.3
7896,141.1
7897,134.6
7898,147.9
7899,142.7
7900,135.8
7901,141.0
7902,127.6
7903,149.3
7904,135.0
7905,123.8
7906,135.5
7907,138.7
7908,136.8
7909,155.2
7910,145.2
7911,152.3
7912,147.7
7913,145.6
7914,148.8
7915,151.8
7916,142.2
7917,139.4
7918,142.2
7919,164.9
7920,152.1
7921,138.2
7922,147.1
7923,145.5
7924,140.9
7925,145.9
7926,156.0
7927,152.4
7928,152.0
7929,148.2
7930,141.0
7931,153.5
7932,149.1
7933,143.9
7934,151.1
7935,148.3
7936,157.4
7937,168.1
7938,164.8
7939,141.6
7940,150.9
7941,155.0
7942,166.0
7943,143.9
7944,158.6
7945,150.2
7946,158.8
7947,150.0
7948,156.9
7949,164.0
7950,151.0
7951,155.5
7952,152.8
7953,152.5
7954,156.9
7955,159.6
7956,156.2
7957,142.9
7958,117.5
7959,124.8
7960,118.7
7961,111.0
7962,122.2
7963,119.4
7964,125.8
7965,128.8
7966,127.8
7967,118.1
7968,119.8
7969,116.5
7970,129.1
7971,115.7
7972,115.0
7973,124.6
7974,126.6
7975,119.5
7976,119.4
7977,119.7
7978,122.3
7979,120.8
7980,114.2
7981,111.2
7982,119.6
7983,133.7
7984,122.4
7985,122.4
7986,121.8
7987,121.0
7988,127.6
7989,129.8
7990,125.0
7991,124.5
7992,119.6
7993,129.4
7994,127.4
7995,118.7
7996,129.0
7997,118.1
7998,129.9
7999,125.4
8000,129.6
8001,138.3
8002,129.5
8003,127.9
8004,123.6
8005,124.1
8006,126.4
8007,137.1
8008,125.1
8009,137.9
8010,140.5
8011,143.3
8012,122.9
8013,131.3
8014,132.6
8015,127.6
8016,132.7
8017,134.8
8018,132.8
8019,133.6
8020,137.2
8021,134.0
8022,129.2
8023,132.1
8024,135.1
8025,131.1
8026,139.0
8027,140.5
8028,136.1
8029,134.1
8030,134.8
8031,146.2
8032,131.5
8033,137.1
8034,138.9
8035,137.1
8036,132.5
8037,132.3
8038,138.3
8039,134.3
8040,143.7
8041,138.5
8042,138.0
8043,139.0
8044,139.3
8045,140.3
8046,136.5
8047,131.2
8048,144.3
8049,146.2
8050,143.6
8051,151.2
8052,131.0
8053,134.7
8054,142.8
8055,156.9
8056,149.4
8057,146.1
8058,136.9
8059,144.1
8060,149.4
8061,140.6
8062,156.7
8063,150.6
8064,152.4
8065,138.2
8066,141.2
8067,136.5
8068,149.5
8069,143.6
8070,161.4
8071,136.0
8072,152.4
8073,153.6
8074,153.6
8075,140.7
8076,145.5
8077,147.2
8078,146.8
8079,156.2
8080,155.8
8081,145.3
8082,154.5
8083,149.0
8084,151.9
8085,147.1
8086,155.3
8087,156.0
8088,145.4
8089,156.6
8090,151.7
8091,150.0
8092,147.3
8093,138.1
8094,168.8
8095,140.9
8096,156.6
8097,148.2
8098,146.7
8099,151.3
8100,121.2
8101,130.3
8102,117.1
8103,115.4
8104,120.1
8105,119.9
8106,119.9
8107,115.9
8108,113.7
8109,113.8
8110,119.2
8111,121.7
8112,124.2
8113,124.4
8114,124.4
8115,125.9
8116,114.3
8117,117.5
8118,114.9
8119,116.4
8120,112.7
8121,118.5
8122,122.4
8123,108.7
8124,126.5
8125,130.0
8126,132.0
8127,130.1
8128,131.6
8129,129.4
8130,129.7
8131,126.6
8132,122.5
8133,117.1
8134,122.5
8135,127.6
8136,128.4
8137,127.7
8138,133.3
8139,134.4
8140,117.5
8141,122.1
8142,133.8
8143,123.9
8144,120.5
8145,124.8
8146,142.4
8147,129.9
8148,133.6
8149,133.0
8150,127.4
8151,142.4
8152,132.4
8153,125.4
8154,140.4
8155,131.1
8156,123.6
8157,134.7
8158,142.7
8159,133.5
8160,130.5
8161,136.1
8162,137.9
8163,130.7
8164,131.1
8165,128.2
8166,136.5
8167,119.3
8168,120.6
8169,137.7
8170,144.6
8171,148.1
8172,142.5
8173,132.7
8174,140.5
8175,140.2
8176,132.3
8177,143.6
8178,144.1
8179,137.1
8180,135.6
8181,135.4
8182,137.3
8183,140.6
8184,148.2
8185,149.3
8186,149.3
8187,139.7
8188,127.8
8189,127.7
8190,140.9
8191,136.1
8192,137.6
8193,135.0
8194,146.0
8195,161.6
8196,148.9
8197,148.3
8198,153.5
8199,158.9
8200,139.7
8201,143.7
8202,131.1
8203,148.8
8204,145.2
8205,141.2
8206,145.4
8207,140.9
8208,140.8
8209,154.5
8210,147.8
8211,141.8
8212,127.2
8213,144.7
8214,140.5
8215,143.3
8216,136.0
8217,147.6
